1249,0,1,-1,1
1250,1,1,2,-2
1251,1,1,2,2
1252,1,0,1,-2
1253,1,0,1,-1
1254,0,0,-2,2
1255,0,1,-1,1
1256,1,1,2,-1
1257,0,0,-2,-1
1258,0,0,-2,1
1259,1,0,1,1
1260,1,1,2,-1
1261,0,0,-2,1
1262,1,1,2,2
1263,0,1,-1,2
1264,0,0,-2,-1
1265,1,0,1,-1
1266,0,0,-2,1
1267,1,1,2,-2
1268,1,0,1,-1
1269,0,0,-2,2
1270,1,0,1,-2
1271,0,0,-2,-2
1272,1,0,1,2
1273,0,1,-1,-2
1274,1,0,1,2
1275,1,1,2,-2
1276,1,1,2,2
1277,1,1,2,-1
1278,1,1,2,2
1279,0,1,-1,-2
1280,0,0,-2,2
1281,0,1,-1,-2
1282,1,0,1,2
1283,1,1,2,-1
1284,1,1,2,1
1285,1,1,2,-1
1286,0,0,-2,-2
1287,1,1,2,-1
1288,1,1,2,-2
1289,0,0,-2,2
1290,1,0,1,-1
1291,1,1,2,-2
1292,1,1,2,1
1293,0,1,-1,2
1294,1,1,2,2
1295,0,1,-1,-2
1296,0,0,-2,-1
1297,1,1,2,-2
1298,1,1,2,1
1299,1,0,1,-1
1300,1,0,1,-2
1301,0,0,-2,2
1302,0,1,-1,-1
1303,1,1,2,2
1304,1,1,2,1
1305,1,0,1,1
1306,1,1,2,1
1307,0,1,-1,-2
1308,0,1,-1,-1
1309,1,0,1,1
1310,0,0,-2,-1
1311,0,0,-2,1
1312,0,1,-1,-2
1313,1,1,2,-2
1314,0,1,-1,-1
1315,1,0,1,-1
1316,0,0,-2,-2
1317,1,1,2,-2
1318,0,1,-1,2
1319,1,0,1,1
1320,0,0,-2,2
1321,1,1,2,2
1322,0,0,-2,-1
1323,1,0,1,1
1324,0,0,-2,2
1325,1,1,2,-1
1326,0,0,-2,1
1327,0,1,-1,1
1328,0,0,-2,2
1329,0,1,-1,-1
1330,1,0,1,2
1331,1,0,1,-2
1332,0,0,-2,1
1333,1,1,2,-1
1334,1,0,1,2
1335,0,1,-1,-2
1336,0,1,-1,-1
1337,1,0,1,1
1338,1,0,1,1
1339,1,1,2,-2
1340,1,0,1,2
1341,0,1,-1,-2
1342,0,0,-2,2
1343,0,0,-2,-2
1344,0,1,-1,1
1345,1,1,2,-1
1346,1,1,2,-2
1347,0,1,-1,-1
1348,1,1,2,-1
1349,1,0,1,-2
1350,1,0,1,1
1351,0,1,-1,1
1352,0,1,-1,2
1353,0,1,-1,2
1354,0,0,-2,2
1355,0,0,-2,2
1356,0,1,-1,2
1357,0,0,-2,1
1358,1,1,2,2
1359,0,0,-2,-1
1360,0,1,-1,1
1361,1,1,2,-2
1362,0,1,-1,1
1363,1,1,2,2
1364,0,0,-2,2
1365,0,1,-1,1
1366,0,0,-2,-1
1367,0,1,-1,-1
1368,1,1,2,2
1369,0,1,-1,1
1370,0,0,-2,2
1371,0,0,-2,2
1372,0,1,-1,-2
1373,0,0,-2,1
1374,1,0,1,2
1375,1,0,1,-2
1376,1,0,1,-1
1377,0,0,-2,-1
1378,1,1,2,2
1379,0,0,-2,-2
1380,1,1,2,2
1381,0,0,-2,1
1382,0,1,-1,-2
1383,1,1,2,-1
1384,0,1,-1,-1
1385,1,1,2,-2
1386,0,0,-2,-2
1387,0,0,-2,1
1388,1,0,1,-1
1389,0,1,-1,-1
1390,0,0,-2,1
1391,1,0,1,2
1392,1,1,2,-1
1393,0,0,-2,-2
1394,0,0,-2,1
1395,0,1,-1,1
1396,1,1,2,-1
1397,1,1,2,-1
1398,0,1,-1,-2
1399,0,0,-2,-1
1400,0,0,-2,1
1401,0,0,-2,-1
1402,0,0,-2,1
1403,0,1,-1,-2
1404,0,0,-2,-1
1405,0,0,-2,1
1406,1,0,1,-2
1407,1,0,1,1
1408,1,1,2,1
1409,0,1,-1,-1
1410,1,1,2,-1
1411,1,1,2,-1
1412,1,1,2,-2
1413,1,0,1,-1
1414,0,0,-2,2
1415,0,0,-2,1
1416,1,1,2,-1
1417,1,1,2,-2
1418,0,0,-2,1
1419,1,0,1,2
1420,0,1,-1,2
1421,1,1,2,-2
1422,1,1,2,1
1423,0,1,-1,2
1424,1,0,1,-2
1425,0,0,-2,-2
1426,0,0,-2,2
1427,0,1,-1,-1
1428,1,1,2,1
1429,1,0,1,-1
1430,0,1,-1,2
1431,1,0,1,-2
1432,0,1,-1,-1
1433,1,1,2,-1
1434,1,0,1,-2
1435,0,1,-1,-1
1436,0,1,-1,-2
1437,1,0,1,-1
1438,1,1,2,-1
1439,1,0,1,-2
1440,1,1,2,-1
1441,0,1,-1,-1
1442,1,1,2,-1
1443,0,0,-2,1
1444,0,0,-2,-1
1445,1,0,1,2
1446,1,0,1,-1
1447,0,0,-2,2
1448,0,1,-1,2
1449,1,0,1,2
1450,0,0,-2,-1
1451,1,0,1,-2
1452,1,1,2,-1
1453,1,1,2,-1
1454,0,0,-2,-2
1455,1,1,2,2
1456,1,0,1,1
1457,0,1,-1,-2
1458,1,0,1,-2
1459,1,1,2,2
1460,0,1,-1,-2
1461,1,1,2,-1
1462,1,1,2,2
1463,1,1,2,-2
1464,0,1,-1,-2
1465,0,0,-2,-2
1466,1,1,2,1
1467,1,1,2,1
1468,0,0,-2,1
1469,0,0,-2,-2
1470,0,0,-2,2
1471,1,1,2,-1
1472,0,1,-1,2
1473,1,1,2,2
1474,0,0,-2,2
1475,0,1,-1,2
1476,1,0,1,2
1477,0,1,-1,1
1478,1,1,2,-1
1479,1,1,2,1
1480,1,0,1,2
1481,1,0,1,-2
1482,0,0,-2,2
1483,1,0,1,-1
1484,1,1,2,1
1485,1,0,1,2
1486,0,0,-2,-1
1487,1,1,2,2
1488,0,0,-2,2
1489,1,0,1,2
1490,1,1,2,-1
1491,0,0,-2,-1
1492,0,1,-1,2
1493,1,0,1,-1
1494,1,0,1,1
1495,0,1,-1,2
1496,1,1,2,2
1497,1,1,2,-1
1498,0,1,-1,-2
1499,1,0,1,-1
1500,0,0,-2,2
1501,1,1,2,-2
1502,1,0,1,1
1503,0,1,-1,-2
1504,0,0,-2,-1
1505,1,1,2,-2
1506,1,1,2,-1
1507,1,0,1,1
1508,0,1,-1,-2
1509,0,1,-1,2
1510,1,1,2,-1
1511,0,1,-1,-1
1512,1,0,1,1
1513,1,1,2,-1
1514,0,1,-1,1
1515,0,1,-1,1
1516,0,1,-1,2
1517,0,0,-2,1
1518,0,1,-1,-2
1519,0,0,-2,2
1520,0,0,-2,1
1521,1,0,1,1
1522,0,0,-2,-2
1523,1,1,2,-1
1524,0,0,-2,-2
1525,1,0,1,2
1526,0,0,-2,-1
1527,0,0,-2,2
1528,0,1,-1,-1
1529,1,1,2,1
1530,0,1,-1,2
1531,1,1,2,2
1532,1,0,1,1
1533,1,1,2,-2
1534,0,1,-1,1
1535,0,0,-2,-1
1536,0,0,-2,1
1537,0,1,-1,2
1538,0,0,-2,2
1539,1,1,2,-1
1540,0,1,-1,2
1541,0,1,-1,-2
1542,1,1,2,1
1543,0,1,-1,-1
1544,1,1,2,-2
1545,1,0,1,2
1546,0,1,-1,1
1547,0,0,-2,2
1548,0,0,-2,-1
1549,1,1,2,1
1550,1,1,2,1
1551,1,0,1,2
1552,0,1,-1,-2
1553,0,0,-2,1
1554,0,0,-2,2
1555,0,1,-1,2
1556,0,0,-2,1
1557,1,1,2,1
1558,0,0,-2,1
1559,0,0,-2,1
1560,1,0,1,-2
1561,1,1,2,2
1562,0,1,-1,-1
1563,1,1,2,2
1564,0,1,-1,-1
1565,1,1,2,-1
1566,0,0,-2,1
1567,0,0,-2,2
1568,1,1,2,2
1569,0,0,-2,-1
1570,1,0,1,2
1571,0,1,-1,2
1572,0,0,-2,2
1573,1,0,1,-2
1574,0,0,-2,1
1575,0,0,-2,-2
1576,1,1,2,2
1577,0,1,-1,1
1578,0,1,-1,1
1579,0,1,-1,2
1580,0,0,-2,-1
1581,1,0,1,-1
1582,0,1,-1,-1
1583,0,1,-1,2
1584,0,1,-1,-2
1585,1,1,2,-1
1586,1,1,2,-1
1587,1,0,1,-1
1588,0,0,-2,-2
1589,0,1,-1,-2
1590,0,0,-2,-2
1591,1,1,2,2
1592,1,1,2,-2
1593,1,0,1,2
1594,1,0,1,-2
1595,0,0,-2,-2
1596,0,0,-2,1
1597,1,0,1,2
1598,0,0,-2,-1
1599,1,1,2,-1
1600,0,1,-1,-1
1601,1,1,2,-1
1602,0,1,-1,-2
1603,0,1,-1,2
1604,1,1,2,2
1605,1,1,2,1
1606,0,0,-2,2
1607,1,1,2,1
1608,0,1,-1,-2
1609,1,1,2,2
1610,0,1,-1,2
1611,1,1,2,1
1612,1,0,1,2
1613,0,0,-2,-1
1614,1,1,2,-2
1615,1,1,2,1
1616,0,1,-1,1
1617,1,1,2,-2
1618,0,0,-2,1
1619,0,0,-2,1
1620,0,1,-1,1
1621,0,1,-1,1
1622,0,1,-1,1
1623,0,1,-1,-2
1624,1,0,1,-1
1625,0,0,-2,2
1626,1,1,2,-1
1627,1,1,2,-1
1628,0,1,-1,-2
1629,1,1,2,2
1630,1,1,2,-1
1631,1,0,1,-2
1632,1,0,1,-1
1633,0,1,-1,-1
1634,1,1,2,2
1635,1,0,1,-2
1636,1,0,1,2
1637,0,0,-2,-1
1638,0,0,-2,-2
1639,0,0,-2,1
1640,1,1,2,2
1641,0,0,-2,2
1642,1,0,1,-2
1643,1,1,2,-2
1644,1,1,2,-2
1645,0,1,-1,1
1646,1,0,1,1
1647,1,0,1,-1
1648,1,0,1,-2
1649,0,1,-1,-1
1650,0,1,-1,1
1651,0,0,-2,2
1652,1,0,1,-1
1653,0,1,-1,-2
1654,0,0,-2,2
1655,0,0,-2,1
1656,1,0,1,-2
1657,0,1,-1,-1
1658,1,0,1,2
1659,0,0,-2,-2
1660,1,0,1,-1
1661,1,0,1,2
1662,0,1,-1,1
1663,0,0,-2,2
1664,1,1,2,-1
1665,1,0,1,-2
1666,0,0,-2,2
1667,1,0,1,2
1668,0,1,-1,-1
1669,0,0,-2,1
1670,0,0,-2,-1
1671,1,1,2,-1
1672,1,0,1,-2
1673,0,0,-2,2
1674,1,1,2,2
1675,0,1,-1,2
1676,1,0,1,1
1677,1,0,1,1
1678,1,0,1,1
1679,1,1,2,2
1680,0,0,-2,2
1681,0,1,-1,2
1682,1,0,1,1
1683,1,1,2,1
1684,0,1,-1,-1
1685,0,0,-2,1
1686,0,1,-1,1
1687,1,0,1,1
1688,1,1,2,-1
1689,1,0,1,-2
1690,1,1,2,1
1691,0,0,-2,-1
1692,0,1,-1,1
1693,0,1,-1,-1
1694,1,0,1,2
1695,1,0,1,-2
1696,1,0,1,1
1697,1,0,1,1
1698,1,0,1,-2
1699,0,1,-1,1
1700,0,0,-2,1
1701,1,1,2,2
1702,0,1,-1,-1
1703,0,0,-2,-1
1704,1,0,1,1
1705,1,1,2,-1
1706,1,0,1,1
1707,0,1,-1,1
1708,1,0,1,2
1709,1,0,1,-1
1710,1,1,2,-1
1711,0,0,-2,-2
1712,0,0,-2,1
1713,0,1,-1,2
1714,1,1,2,-1
1715,0,1,-1,1
1716,1,1,2,-2
1717,1,0,1,-1
1718,1,1,2,2
1719,1,0,1,-2
1720,0,0,-2,-1
1721,1,1,2,-2
1722,0,0,-2,-2
1723,1,1,2,-2
1724,0,0,-2,-1
1725,0,1,-1,1
1726,1,0,1,2
1727,0,0,-2,-1
1728,1,1,2,2
1729,0,0,-2,1
1730,0,0,-2,1
1731,1,0,1,2
1732,0,0,-2,1
1733,0,1,-1,-2
1734,1,1,2,-1
1735,1,0,1,2
1736,1,0,1,1
1737,0,1,-1,2
1738,1,0,1,-2
1739,1,0,1,2
1740,1,0,1,-2
1741,0,1,-1,2
1742,1,0,1,-1
1743,1,0,1,1
1744,0,0,-2,-1
1745,0,1,-1,2
1746,0,1,-1,-1
1747,1,0,1,-2
1748,1,0,1,1
1749,1,0,1,-2
1750,0,0,-2,1
1751,1,0,1,-1
1752,1,1,2,-1
1753,1,0,1,-2
1754,1,1,2,-2
1755,1,0,1,-1
1756,0,1,-1,-1
1757,1,1,2,-2
1758,0,0,-2,1
1759,0,1,-1,1
1760,1,1,2,2
1761,1,1,2,-1
1762,0,1,-1,-1
1763,0,0,-2,-2
1764,0,1,-1,-2
1765,0,1,-1,1
1766,1,1,2,1
1767,1,0,1,-1
1768,0,1,-1,-1
1769,1,1,2,1
1770,1,0,1,-1
1771,1,1,2,-2
1772,1,0,1,1
1773,0,0,-2,-1
1774,1,1,2,-2
1775,0,1,-1,-2
1776,0,0,-2,-1
1777,0,0,-2,2
1778,0,1,-1,2
1779,1,1,2,2
1780,0,1,-1,1
1781,0,0,-2,-1
1782,0,0,-2,-2
1783,1,1,2,2
1784,1,1,2,1
1785,0,1,-1,2
1786,0,0,-2,-2
1787,1,0,1,2
1788,0,0,-2,1
1789,1,0,1,-2
1790,1,0,1,1
1791,0,1,-1,-1
1792,0,1,-1,-1
1793,1,0,1,2
1794,1,1,2,-2
1795,0,0,-2,1
1796,0,1,-1,-1
1797,1,0,1,-1
1798,1,1,2,-1
1799,1,0,1,-1
1800,1,0,1,1
1801,0,1,-1,1
1802,1,1,2,-1
1803,0,1,-1,-2
1804,1,1,2,-1
1805,1,0,1,1
1806,0,1,-1,-2
1807,1,1,2,1
1808,1,0,1,2
1809,1,1,2,-1
1810,1,1,2,-2
1811,0,0,-2,1
1812,1,1,2,2
1813,1,1,2,1
1814,1,0,1,-1
1815,0,0,-2,2
1816,0,0,-2,-1
1817,1,0,1,1
1818,0,0,-2,2
1819,1,0,1,1
1820,0,1,-1,1
1821,1,0,1,2
1822,0,0,-2,-1
1823,0,1,-1,1
1824,1,0,1,2
1825,1,1,2,2
1826,1,1,2,-1
1827,0,1,-1,-2
1828,1,0,1,-1
1829,1,0,1,-2
1830,1,1,2,2
1831,1,0,1,2
1832,1,1,2,-1
1833,1,1,2,-1
1834,0,1,-1,1
1835,0,0,-2,1
1836,0,1,-1,1
1837,1,1,2,-2
1838,0,0,-2,1
1839,1,1,2,1
1840,1,1,2,2
1841,0,1,-1,-2
1842,0,0,-2,1
1843,0,1,-1,-1
1844,1,1,2,-1
1845,0,1,-1,-2
1846,0,0,-2,1
1847,1,1,2,-1
1848,0,0,-2,-1
1849,1,0,1,-2
1850,0,1,-1,1
1851,1,0,1,1
1852,1,1,2,-1
1853,0,1,-1,2
1854,0,0,-2,1
1855,1,0,1,1
1856,1,0,1,2
1857,1,0,1,2
1858,0,0,-2,-1
1859,1,0,1,2
1860,1,1,2,2
1861,1,0,1,-2
1862,1,1,2,2
1863,0,1,-1,-1
1864,1,0,1,2
1865,1,1,2,1
1866,0,0,-2,1
1867,0,1,-1,-1
1868,1,1,2,-2
1869,0,0,-2,1
1870,1,0,1,-1
1871,0,1,-1,2
1872,1,1,2,2
1873,0,0,-2,2
1874,0,0,-2,1
1875,0,1,-1,1
1876,1,1,2,-1
1877,0,1,-1,-2
1878,0,1,-1,1
1879,1,1,2,-1
1880,0,1,-1,-2
1881,1,1,2,-1
1882,0,0,-2,1
1883,0,0,-2,1
1884,0,0,-2,2
1885,0,1,-1,-1
1886,1,1,2,2
1887,0,1,-1,2
1888,0,1,-1,2
1889,0,1,-1,-1
1890,1,0,1,-1
1891,1,1,2,-2
1892,1,1,2,-2
1893,0,1,-1,-1
1894,1,0,1,2
1895,1,0,1,-2
1896,1,0,1,-2
1897,0,1,-1,-2
1898,1,1,2,-2
1899,0,0,-2,-1
1900,1,0,1,2
1901,0,1,-1,1
1902,0,0,-2,1
1903,0,1,-1,2
1904,1,1,2,-2
1905,1,1,2,1
1906,1,0,1,-1
1907,1,1,2,-2
1908,1,0,1,-1
1909,1,0,1,-1
1910,1,0,1,1
1911,0,0,-2,-2
1912,1,0,1,-1
1913,1,1,2,-1
1914,1,1,2,-2
1915,1,0,1,2
1916,0,0,-2,-1
1917,0,1,-1,-1
1918,1,0,1,-1
1919,1,0,1,-1
1920,0,1,-1,-2
1921,1,1,2,1
1922,0,1,-1,-2
1923,1,0,1,-2
1924,0,1,-1,2
1925,1,0,1,-2
1926,0,0,-2,1
1927,1,0,1,1
1928,0,0,-2,2
1929,1,1,2,-2
1930,1,0,1,-1
1931,1,1,2,1
1932,0,1,-1,-2
1933,0,1,-1,1
1934,0,1,-1,1
1935,0,1,-1,-1
1936,0,1,-1,-1
1937,0,0,-2,-2
1938,1,0,1,-1
1939,0,1,-1,2
1940,1,0,1,-1
1941,1,0,1,2
1942,0,1,-1,-1
1943,0,1,-1,-1
1944,1,0,1,-1
1945,0,0,-2,2
1946,1,0,1,1
1947,0,0,-2,1
1948,1,0,1,-2
1949,1,1,2,-2
1950,0,1,-1,2
1951,0,1,-1,-2
1952,1,1,2,2
1953,0,0,-2,1
1954,0,0,-2,-2
1955,1,0,1,-2
1956,0,1,-1,2
1957,0,1,-1,2
1958,1,0,1,-2
1959,1,0,1,2
1960,0,0,-2,-2
1961,1,1,2,2
1962,0,0,-2,2
1963,0,0,-2,1
1964,0,1,-1,1
1965,0,0,-2,-2
1966,0,1,-1,-2
1967,0,1,-1,1
1968,0,0,-2,1
1969,1,1,2,-2
1970,1,0,1,2
1971,0,1,-1,2
1972,1,0,1,2
1973,0,1,-1,-1
1974,1,1,2,2
1975,1,0,1,-1
1976,1,1,2,1
1977,0,1,-1,1
1978,0,0,-2,1
1979,1,1,2,-2
1980,0,0,-2,-2
1981,1,1,2,1
1982,0,0,-2,1
1983,0,0,-2,2
1984,0,0,-2,-1
1985,1,1,2,2
1986,0,1,-1,-1
1987,0,1,-1,-2
1988,0,1,-1,-2
1989,1,1,2,-2
1990,0,0,-2,-1
1991,0,1,-1,-2
1992,0,1,-1,1
1993,1,0,1,-2
1994,0,0,-2,1
1995,0,1,-1,-2
1996,1,0,1,-1
1997,0,1,-1,-1
1998,1,1,2,2
1999,0,1,-1,-2
2000,0,0,-2,-1
2001,0,0,-2,2
2002,0,0,-2,1
2003,0,1,-1,2
2004,1,1,2,2
2005,0,0,-2,2
2006,1,1,2,2
2007,0,0,-2,1
2008,0,1,-1,-1
2009,0,1,-1,-1
2010,0,0,-2,-1
2011,1,0,1,1
2012,0,0,-2,2
2013,1,1,2,2
2014,1,0,1,1
2015,1,1,2,-1
2016,0,1,-1,2
2017,1,0,1,-2
2018,0,1,-1,-1
2019,0,0,-2,1
2020,0,1,-1,1
2021,1,1,2,-1
2022,0,0,-2,-1
2023,1,0,1,-2
2024,0,0,-2,2
2025,0,0,-2,-2
2026,0,1,-1,2
2027,1,1,2,-2
2028,1,0,1,1
2029,0,1,-1,1
2030,1,1,2,-1
2031,1,1,2,2
2032,1,0,1,-1
2033,1,0,1,2
2034,0,1,-1,1
2035,0,0,-2,2
2036,1,1,2,-1
2037,1,0,1,-1
2038,1,0,1,2
2039,1,0,1,1
2040,1,1,2,2
2041,0,1,-1,-1
2042,0,0,-2,2
2043,0,0,-2,-1
2044,1,1,2,2
2045,1,0,1,1
2046,1,1,2,-1
2047,1,1,2,-2
2048,0,1,-1,2
2049,0,0,-2,2
2050,0,1,-1,-1
2051,1,1,2,2
2052,0,1,-1,-2
2053,1,0,1,1
2054,0,0,-2,2
2055,1,0,1,2
2056,0,1,-1,2
2057,1,1,2,2
2058,1,1,2,-2
2059,1,0,1,-2
2060,1,1,2,2
2061,0,0,-2,1
2062,1,0,1,1
2063,1,0,1,2
2064,1,0,1,2
2065,0,1,-1,-2
2066,0,0,-2,2
2067,0,0,-2,-2
2068,0,0,-2,-1
2069,1,1,2,1
2070,1,0,1,1
2071,0,1,-1,-1
2072,1,0,1,-1
2073,1,0,1,-2
2074,0,0,-2,-1
2075,1,0,1,-1
2076,1,1,2,2
2077,1,0,1,2
2078,0,0,-2,1
2079,1,0,1,1
2080,0,0,-2,1
2081,0,1,-1,-1
2082,1,1,2,2
2083,1,0,1,-1
2084,0,0,-2,-2
2085,0,1,-1,-1
2086,1,0,1,1
2087,0,0,-2,1
2088,1,1,2,-2
2089,1,0,1,-2
2090,0,0,-2,1
2091,0,0,-2,-1
2092,0,1,-1,-1
2093,0,1,-1,2
2094,0,1,-1,1
2095,0,1,-1,1
2096,1,1,2,-1
2097,1,0,1,1
2098,0,1,-1,1
2099,1,0,1,-2
2100,0,1,-1,-2
2101,1,1,2,-2
2102,0,0,-2,2
2103,0,1,-1,-1
2104,1,0,1,1
2105,1,0,1,1
2106,1,1,2,2
2107,0,1,-1,-1
2108,0,0,-2,1
2109,1,0,1,2
2110,1,0,1,-2
2111,1,0,1,2
2112,0,1,-1,-1
2113,0,0,-2,-2
2114,0,0,-2,-2
2115,1,0,1,2
2116,0,0,-2,-1
2117,1,1,2,-2
2118,0,0,-2,2
2119,1,0,1,-2
2120,1,1,2,1
2121,1,0,1,2
2122,1,1,2,1
2123,0,0,-2,1
2124,0,1,-1,-2
2125,1,1,2,-1
2126,0,1,-1,2
2127,1,1,2,-1
2128,1,1,2,-1
2129,0,0,-2,1
2130,1,0,1,-2
2131,0,1,-1,-1
2132,0,0,-2,1
2133,0,0,-2,2
2134,0,0,-2,1
2135,1,0,1,-1
2136,1,1,2,1
2137,0,0,-2,1
2138,1,0,1,1
2139,1,0,1,-2
2140,1,1,2,1
2141,1,1,2,-2
2142,0,1,-1,-1
2143,0,0,-2,-1
2144,0,0,-2,-2
2145,0,1,-1,-1
2146,0,1,-1,2
2147,0,1,-1,-2
2148,0,0,-2,1
2149,1,1,2,-1
2150,1,1,2,-1
2151,0,0,-2,-2
2152,1,1,2,2
2153,1,0,1,2
2154,0,0,-2,1
2155,0,1,-1,-1
2156,0,1,-1,-2
2157,0,1,-1,2
2158,1,1,2,-1
2159,0,0,-2,1
2160,0,1,-1,2
2161,1,1,2,2
2162,0,0,-2,2
2163,1,1,2,-1
2164,1,0,1,-2
2165,1,1,2,2
2166,1,0,1,-2
2167,0,1,-1,2
2168,1,1,2,-2
2169,1,0,1,2
2170,0,1,-1,-1
2171,0,1,-1,1
2172,0,0,-2,1
2173,0,0,-2,2
2174,0,0,-2,2
2175,1,1,2,-1
2176,0,0,-2,-1
2177,0,1,-1,2
2178,1,1,2,-1
2179,0,0,-2,-1
2180,1,1,2,2
2181,1,0,1,2
2182,1,1,2,2
2183,0,1,-1,-2
2184,0,1,-1,2
2185,1,1,2,-1
2186,0,1,-1,2
2187,1,1,2,2
2188,1,0,1,-2
2189,0,1,-1,2
2190,1,1,2,1
2191,1,1,2,2
2192,0,0,-2,2
2193,1,0,1,-1
2194,1,0,1,-1
2195,1,1,2,1
2196,1,0,1,-1
2197,1,0,1,1
2198,1,1,2,1
2199,0,1,-1,2
2200,0,0,-2,1
2201,1,0,1,1
2202,1,0,1,-1
2203,1,0,1,2
2204,0,1,-1,2
2205,0,0,-2,2
2206,1,1,2,-2
2207,0,0,-2,-1
2208,1,1,2,2
2209,1,0,1,2
2210,0,0,-2,1
2211,0,1,-1,-1
2212,1,0,1,-2
2213,0,0,-2,-1
2214,0,0,-2,-1
2215,1,1,2,2
2216,0,1,-1,-2
2217,0,0,-2,2
2218,1,1,2,-2
2219,1,1,2,-2
2220,0,1,-1,1
2221,0,1,-1,-1
2222,1,0,1,-2
2223,1,1,2,2
2224,0,0,-2,-2
2225,1,1,2,-1
2226,0,1,-1,-1
2227,0,0,-2,2
2228,0,0,-2,1
2229,1,0,1,1
2230,0,0,-2,-2
2231,1,1,2,2
2232,1,0,1,1
2233,0,0,-2,-2
2234,1,1,2,1
2235,0,0,-2,2
2236,0,0,-2,2
2237,1,0,1,2
2238,0,0,-2,-2
2239,0,0,-2,-1
2240,1,0,1,2
2241,0,0,-2,2
2242,1,0,1,-1
2243,0,0,-2,-2
2244,1,1,2,-2
2245,1,0,1,-1
2246,1,0,1,-1
2247,0,0,-2,-1
2248,1,0,1,-1
2249,0,0,-2,1
2250,0,0,-2,-2
2251,1,1,2,-1
2252,1,0,1,2
2253,0,1,-1,-2
2254,1,0,1,2
2255,0,0,-2,1
2256,0,0,-2,1
2257,1,0,1,2
2258,0,0,-2,-2
2259,0,0,-2,1
2260,1,0,1,-2
2261,1,1,2,1
2262,1,1,2,-2
2263,0,1,-1,1
2264,0,1,-1,1
2265,1,0,1,2
2266,0,1,-1,1
2267,0,0,-2,1
2268,1,0,1,2
2269,0,0,-2,2
2270,0,1,-1,-1
2271,0,0,-2,2
2272,0,1,-1,-1
2273,0,1,-1,2
2274,0,1,-1,-1
2275,1,1,2,1
2276,1,1,2,1
2277,1,1,2,-1
2278,0,0,-2,-2
2279,0,0,-2,-2
2280,0,1,-1,1
2281,0,1,-1,1
2282,1,1,2,2
2283,0,0,-2,2
2284,1,0,1,2
2285,1,1,2,-1
2286,0,0,-2,2
2287,1,0,1,-1
2288,0,1,-1,2
2289,1,1,2,-2
2290,1,0,1,1
2291,0,0,-2,2
2292,1,1,2,-2
2293,0,1,-1,2
2294,0,1,-1,2
2295,1,1,2,-1
2296,0,1,-1,-1
2297,0,0,-2,1
2298,1,1,2,-1
2299,1,0,1,-1
2300,1,0,1,2
2301,0,0,-2,-2
2302,1,0,1,-2
2303,0,0,-2,1
2304,1,1,2,-1
2305,1,0,1,2
2306,0,0,-2,1
2307,1,1,2,-1
2308,1,1,2,-2
2309,1,1,2,-1
2310,0,0,-2,1
2311,1,1,2,2
2312,0,1,-1,2
2313,0,0,-2,1
2314,1,0,1,-1
2315,1,1,2,-1
2316,1,1,2,-2
2317,0,1,-1,-1
2318,1,0,1,-1
2319,0,1,-1,1
2320,1,1,2,-2
2321,1,1,2,2
2322,1,1,2,-1
2323,0,1,-1,-1
2324,1,1,2,-1
2325,0,0,-2,2
2326,0,1,-1,-2
2327,0,1,-1,-2
2328,0,1,-1,-2
2329,0,1,-1,1
2330,1,0,1,-1
2331,0,0,-2,-1
2332,0,1,-1,1
2333,1,0,1,2
2334,1,1,2,1
2335,1,0,1,-1
2336,0,1,-1,-2
2337,0,0,-2,2
2338,1,0,1,-1
2339,1,1,2,2
2340,1,1,2,1
2341,1,0,1,1
2342,0,1,-1,1
2343,1,0,1,-1
2344,1,1,2,-1
2345,0,0,-2,1
2346,0,1,-1,2
2347,1,1,2,1
2348,0,0,-2,-2
2349,0,1,-1,-1
2350,0,0,-2,1
2351,1,1,2,1
2352,1,0,1,1
2353,0,1,-1,1
2354,1,1,2,-1
2355,0,0,-2,1
2356,0,0,-2,1
2357,0,1,-1,2
2358,0,0,-2,-1
2359,0,0,-2,2
2360,0,0,-2,1
2361,1,1,2,2
2362,1,0,1,-1
2363,0,1,-1,1
2364,1,1,2,1
2365,0,0,-2,-1
2366,0,0,-2,-1
2367,0,0,-2,2
2368,1,1,2,2
2369,1,1,2,-2
2370,1,0,1,2
2371,1,0,1,2
2372,0,0,-2,2
2373,0,0,-2,1
2374,0,0,-2,2
2375,0,1,-1,-1
2376,0,1,-1,-2
2377,1,1,2,2
2378,0,1,-1,-2
2379,0,0,-2,-1
2380,1,0,1,1
2381,0,1,-1,-2
2382,0,0,-2,-2
2383,1,0,1,-2
2384,0,1,-1,1
2385,1,0,1,-2
2386,0,1,-1,2
2387,1,0,1,1
2388,1,0,1,-2
2389,0,1,-1,-1
2390,1,0,1,-1
2391,1,1,2,-1
2392,0,1,-1,-1
2393,0,1,-1,-1
2394,0,1,-1,-2
2395,1,1,2,1
2396,1,0,1,-2
2397,0,1,-1,-1
2398,1,0,1,1
2399,1,1,2,-1
2400,1,1,2,-2
2401,1,1,2,-2
2402,1,0,1,-2
2403,0,0,-2,-1
2404,1,0,1,1
2405,1,0,1,1
2406,0,1,-1,-2
2407,0,0,-2,-1
2408,1,0,1,2
2409,1,0,1,-1
2410,0,1,-1,-2
2411,1,1,2,1
2412,1,1,2,2
2413,0,1,-1,-2
2414,0,0,-2,1
2415,1,0,1,-1
